,date,open price,high price,low price,close price,AVG price,adjusted close price,volume,value fluctuation,rate fluctuation
2798,2011-09-19,5.4,5.7,5.3,5.6,5.45,2.45,174000,0.1,1.82
2799,2011-09-16,5.6,6.1,5.5,5.5,5.58,2.4,201800,-0.4,-6.78
2800,2011-09-15,6.0,6.1,5.9,5.9,5.92,2.58,313400,0.0,0.0
2801,2011-09-14,6.3,6.4,5.9,5.9,6.25,2.58,419900,-0.1,-1.67
2802,2011-09-13,6.0,6.0,5.8,6.0,5.98,2.62,363900,0.2,3.45
2803,2011-09-12,5.6,5.8,5.6,5.8,5.7,2.5300000000000002,284400,0.3,5.45
2804,2011-09-09,5.5,5.7,5.4,5.5,5.45,2.4,144000,0.0,0.0
2805,2011-09-08,5.7,5.8,5.5,5.5,5.65,2.4,301400,-0.1,-1.79
2806,2011-09-07,5.2,5.6,5.2,5.6,5.46,2.45,232100,0.3,5.66
2807,2011-09-06,5.3,5.4,5.3,5.3,5.31,2.32,105500,-0.1,-1.85
2808,2011-09-05,5.6,5.7,5.4,5.4,5.5600000000000005,2.36,262100,0.0,0.0
2809,2011-09-01,5.0,5.4,5.0,5.4,5.35,2.36,293200,0.3,5.88
2810,2011-08-31,5.0,5.2,4.9,5.1,5.06,2.23,140000,0.1,2.0
2811,2011-08-30,5.1,5.1,4.9,5.0,5.05,2.18,194500,0.1,2.04
2812,2011-08-29,4.6,4.9,4.5,4.9,4.8100000000000005,2.14,185700,0.3,6.52
2813,2011-08-26,4.6,4.7,4.5,4.6,4.59,2.01,65900,-0.1,-2.13
2814,2011-08-25,4.5,4.7,4.5,4.7,4.58,2.05,74100,0.2,4.44
2815,2011-08-24,4.8,4.8,4.5,4.5,4.58,1.97,58500,0.0,0.0
2816,2011-08-23,4.7,4.9,4.4,4.5,4.58,1.97,110000,-0.1,-2.17
2817,2011-08-22,4.4,4.6,4.4,4.6,4.59,2.01,95400,0.3,6.98
2818,2011-08-19,4.3,4.4,4.2,4.3,4.29,1.88,82200,-0.2,-4.44
2819,2011-08-18,4.5,4.6,4.4,4.5,4.49,1.97,115500,0.2,4.65
2820,2011-08-17,4.2,4.3,4.2,4.3,4.26,1.88,79800,0.2,4.88
2821,2011-08-16,4.1,4.2,4.0,4.1,4.1,1.79,23200,0.1,2.5
2822,2011-08-15,4.1,4.1,4.0,4.0,4.08,1.75,23700,0.0,0.0
2823,2011-08-12,4.1,4.2,4.0,4.0,4.09,1.75,22600,0.0,0.0
2824,2011-08-11,4.0,4.1,4.0,4.0,4.01,1.75,64200,-0.1,-2.44
2825,2011-08-10,4.1,4.1,4.0,4.1,4.09,1.79,51900,0.2,5.13
2826,2011-08-09,4.0,4.0,3.9,3.9,3.91,1.7000000000000002,85600,-0.2,-4.88
2827,2011-08-08,4.0,4.6,4.0,4.1,4.1,1.79,21700,-0.2,-4.65
2828,2011-08-05,4.3,4.3,4.2,4.3,4.29,1.88,91900,0.2,4.88
2829,2011-08-04,4.0,4.1,4.0,4.1,4.1,1.79,39600,0.1,2.5
2830,2011-08-03,3.8,4.0,3.8,4.0,3.92,1.75,31100,0.0,0.0
2831,2011-08-02,4.0,4.2,4.0,4.0,4.01,1.75,148700,-0.1,-2.44
2832,2011-08-01,4.4,4.4,4.1,4.1,4.19,1.79,42600,-0.3,-6.82
2833,2011-07-29,4.6,4.6,4.4,4.4,4.43,1.92,1316700,-0.3,-6.38
2834,2011-07-28,5.0,5.0,4.6,4.7,4.65,2.05,46900,0.1,2.17
2835,2011-07-27,4.9,4.9,4.6,4.6,4.72,2.01,50200,-0.4,-8.0
2836,2011-07-26,5.0,5.0,4.8,5.0,4.93,2.18,21300,0.1,2.04
2837,2011-07-25,5.1,5.1,4.8,4.9,4.89,2.14,15700,0.0,0.0
2838,2011-07-22,5.1,5.1,4.9,4.9,5.02,2.14,8000,0.0,0.0
2839,2011-07-21,5.1,5.1,4.9,4.9,4.94,2.14,13200,-0.3,-5.77
2840,2011-07-20,5.0,5.2,4.9,5.2,5.05,2.27,21100,0.3,6.12
2841,2011-07-19,5.1,5.1,4.9,4.9,4.96,2.14,37500,-0.1,-2.0
2842,2011-07-18,5.0,5.0,5.0,5.0,5.0,2.18,25100,0.0,0.0
2843,2011-07-15,5.0,5.0,4.9,5.0,4.97,2.18,24200,0.0,0.0
2844,2011-07-14,5.1,5.1,4.8,5.0,4.93,2.18,40200,0.0,0.0
2845,2011-07-13,5.2,5.2,5.0,5.0,5.03,2.18,19300,-0.1,-1.96
2846,2011-07-12,5.1,5.1,4.8,5.1,5.01,2.23,59000,0.1,2.0
2847,2011-07-11,5.1,5.3,5.0,5.0,5.01,2.18,134800,-0.3,-5.66
2848,2011-07-08,5.4,5.4,5.1,5.3,5.18,2.32,9900,-0.1,-1.85
2849,2011-07-07,5.4,5.4,5.2,5.4,5.27,2.36,13000,0.1,1.89
2850,2011-07-06,5.7,5.7,5.2,5.3,5.31,2.32,28700,-0.1,-1.85
2851,2011-07-05,5.4,5.4,5.3,5.4,5.4,2.36,43700,0.2,3.85
2852,2011-07-04,5.2,5.2,5.0,5.2,5.1,2.27,32700,0.1,1.96
2853,2011-07-01,5.7,5.7,5.1,5.1,5.14,2.23,158000,-0.2,-3.77
2854,2011-06-30,5.7,5.7,5.3,5.3,5.43,2.32,38900,-0.3,-5.36
2855,2011-06-29,5.7,5.7,5.4,5.6,5.53,2.45,30000,0.0,0.0
2856,2011-06-28,5.7,5.8,5.5,5.6,5.57,2.45,67200,-0.2,-3.45
2857,2011-06-27,6.2,6.2,5.7,5.8,5.82,2.5300000000000002,45200,0.0,0.0
2858,2011-06-24,6.1,6.1,5.7,5.8,5.85,2.5300000000000002,34900,0.0,0.0
2859,2011-06-23,6.3,6.3,5.7,5.8,5.86,2.5300000000000002,38300,-0.2,-3.33
2860,2011-06-22,6.3,6.3,6.0,6.0,6.14,2.62,67000,-0.2,-3.23
2861,2011-06-21,6.0,6.2,5.7,6.2,6.06,2.71,116600,0.5,8.77
2862,2011-06-20,6.0,6.0,5.7,5.7,5.76,2.49,287600,-0.4,-6.56
2863,2011-06-17,6.4,6.5,6.1,6.1,6.12,2.66,243900,-0.5,-7.58
2864,2011-06-16,6.0,6.7,6.0,6.6,6.5,2.88,144100,0.2,3.13
2865,2011-06-15,6.7,6.7,6.4,6.4,6.45,2.8,121800,-0.3,-4.48
2866,2011-06-14,6.8,6.8,6.2,6.7,6.76,2.93,685600,0.3,4.69
2867,2011-06-13,6.4,6.4,6.2,6.4,6.39,2.8,331500,0.4,6.67
2868,2011-06-10,6.0,6.0,6.0,6.0,6.0,2.62,47900,0.2,3.45
2869,2011-06-09,5.5,5.8,5.4,5.8,5.7,2.5300000000000002,163900,0.3,5.45
2870,2011-06-08,5.6,5.7,5.3,5.5,5.52,2.4,177400,0.1,1.85
2871,2011-06-07,5.3,5.4,5.3,5.4,5.39,2.36,129800,0.2,3.85
2872,2011-06-06,5.2,5.4,5.0,5.2,5.14,2.27,78200,0.0,0.0
2873,2011-06-03,5.4,5.4,5.1,5.2,5.28,2.27,191300,0.1,1.96
2874,2011-06-02,5.1,5.1,5.0,5.1,5.1,2.23,75400,0.2,4.08
2875,2011-06-01,4.7,4.9,4.6,4.9,4.82,2.14,70200,0.2,4.26
2876,2011-05-31,4.9,4.9,4.5,4.7,4.58,2.05,84500,0.0,0.0
2877,2011-05-30,4.9,4.9,4.6,4.7,4.76,2.05,65200,-0.3,-6.0
2878,2011-05-27,4.7,5.0,4.7,5.0,4.93,2.18,81500,0.1,2.04
2879,2011-05-26,4.6,5.1,4.6,4.9,4.74,2.14,179300,0.0,0.0
2880,2011-05-25,5.0,5.0,4.9,4.9,4.9,2.14,117300,-0.3,-5.77
2881,2011-05-24,5.3,5.3,5.2,5.2,5.21,2.27,98000,-0.2,-3.7
2882,2011-05-23,5.8,5.8,5.4,5.4,5.45,2.36,108000,-0.2,-3.57
2883,2011-05-20,5.8,5.8,5.5,5.6,5.67,2.45,54200,-0.3,-5.08
2884,2011-05-19,6.0,6.0,5.7,5.9,5.8,2.58,62400,-0.1,-1.67
2885,2011-05-18,6.0,6.0,5.6,6.0,5.93,2.62,46000,0.0,0.0
2886,2011-05-17,6.2,6.3,6.0,6.0,6.02,2.62,83600,-0.3,-4.76
2887,2011-05-16,6.4,6.5,6.2,6.3,6.34,2.75,63300,-0.1,-1.56
2888,2011-05-13,6.5,6.5,6.4,6.4,6.45,2.8,32600,-0.1,-1.54
2889,2011-05-12,6.5,6.5,6.3,6.5,6.43,2.84,34000,0.0,0.0
2890,2011-05-11,6.4,6.5,6.3,6.5,6.48,2.84,63200,0.0,0.0
2891,2011-05-10,6.8,6.8,6.5,6.5,6.63,2.84,44900,-0.1,-1.52
2892,2011-05-09,6.7,6.8,6.5,6.6,6.61,2.88,96800,0.1,1.54
2893,2011-05-06,6.4,6.5,6.3,6.5,6.38,2.84,72300,0.3,4.84
2894,2011-05-05,6.6,6.6,6.2,6.2,6.27,2.71,55200,-0.2,-3.13
2895,2011-05-04,6.5,6.7,6.4,6.4,6.5600000000000005,2.8,84200,0.0,0.0
2896,2011-04-29,6.5,6.6,6.1,6.4,6.37,2.8,63600,-0.1,-1.54
2897,2011-04-28,6.9,6.9,6.4,6.5,6.5,2.84,45100,0.0,0.0
2898,2011-04-27,6.8,6.8,6.4,6.5,6.58,2.84,66500,-0.1,-1.52
2899,2011-04-26,6.8,6.8,6.5,6.6,6.67,2.88,98700,-0.4,-5.71
2900,2011-04-25,6.7,7.0,6.6,7.0,6.94,3.06,144800,0.1,1.45
2901,2011-04-22,6.9,6.9,6.5,6.9,6.58,3.01,232600,0.0,0.0
2902,2011-04-21,7.5,7.5,6.8,6.9,6.91,3.01,116200,-0.3,-4.17
2903,2011-04-20,7.7,7.7,7.1,7.2,7.27,3.15,104800,-0.3,-4.0
2904,2011-04-19,7.8,7.8,7.3,7.5,7.5600000000000005,3.2800000000000002,63300,-0.1,-1.32
2905,2011-04-18,8.1,8.1,7.6,7.6,7.63,3.32,121400,-0.5,-6.17
2906,2011-04-15,8.2,8.2,8.0,8.1,8.07,3.54,114900,-0.3,-3.57
2907,2011-04-14,8.7,8.7,8.3,8.4,8.4,3.67,57300,-0.1,-1.18
2908,2011-04-13,8.4,8.7,8.4,8.5,8.47,3.71,20700,-0.1,-1.16
2909,2011-04-08,8.8,8.8,8.5,8.6,8.61,3.76,59800,-0.2,-2.27
2910,2011-04-07,8.9,9.0,8.8,8.8,8.86,3.84,63000,-0.2,-2.22
2911,2011-04-06,8.7,9.1,8.7,9.0,8.9,3.93,56900,0.0,0.0
2912,2011-04-05,8.8,9.0,8.6,9.0,8.72,3.93,53200,0.2,2.27
2913,2011-04-04,8.8,9.0,8.8,8.8,8.85,3.84,47300,-0.1,-1.12
2914,2011-04-01,9.0,9.0,8.9,8.9,8.91,3.89,22000,-0.1,-1.11
2915,2011-03-31,9.1,9.1,8.9,9.0,9.0,3.93,116800,-0.1,-1.1
2916,2011-03-30,9.2,9.2,8.9,9.1,8.99,3.98,127600,-0.2,-2.15
2917,2011-03-29,9.5,9.5,9.2,9.3,9.31,4.06,76400,-0.1,-1.06
2918,2011-03-28,9.4,9.5,9.3,9.4,9.42,4.11,127500,0.1,1.08
2919,2011-03-25,9.5,9.5,9.2,9.3,9.33,4.06,104600,-0.1,-1.06
2920,2011-03-24,9.6,9.7,9.3,9.4,9.44,4.11,123800,0.0,0.0
2921,2011-03-23,9.5,9.6,9.2,9.4,9.37,4.11,47100,0.0,0.0
2922,2011-03-22,9.6,9.7,9.3,9.4,9.42,4.11,279700,-0.2,-2.08
2923,2011-03-21,10.2,10.3,9.6,9.6,9.96,4.19,150700,-0.2,-2.04
2924,2011-03-18,9.4,9.8,9.3,9.8,9.68,4.28,341000,0.5,5.38
2925,2011-03-17,9.0,9.4,9.0,9.3,9.24,4.06,97700,0.1,1.09
2926,2011-03-16,9.3,9.4,9.0,9.2,9.1,4.02,108900,0.3,3.37
2927,2011-03-15,8.9,9.4,8.8,8.9,9.06,3.89,111900,0.0,0.0
2928,2011-03-14,10.0,10.0,8.9,8.9,9.37,3.89,232400,-0.6,-6.32
2929,2011-03-11,9.2,9.5,9.2,9.5,9.49,4.15,106600,0.5,5.56
2930,2011-03-10,8.7,9.0,8.7,9.0,8.91,3.93,78000,0.4,4.65
2931,2011-03-09,9.0,9.0,8.4,8.6,8.46,3.76,125800,-0.3,-3.37
2932,2011-03-08,9.0,9.1,8.9,8.9,8.95,3.89,38100,-0.1,-1.11
2933,2011-03-07,9.2,9.2,8.9,9.0,9.05,3.93,128700,-0.1,-1.1
2934,2011-03-04,9.2,9.2,8.9,9.1,9.09,3.98,123500,0.1,1.11
2935,2011-03-03,9.1,9.3,8.9,9.0,9.04,3.93,217500,-0.4,-4.26
2936,2011-03-02,9.7,9.7,9.3,9.4,9.43,4.11,170100,-0.3,-3.09
2937,2011-03-01,10.0,10.0,9.6,9.7,9.82,4.24,99800,-0.2,-2.02
2938,2011-02-28,10.4,10.4,9.5,9.9,10.05,4.33,90700,-0.1,-1.0
2939,2011-02-25,9.5,10.0,9.5,10.0,9.83,4.37,195400,0.4,4.17
2940,2011-02-24,9.8,9.8,9.2,9.6,9.43,4.19,64500,-0.2,-2.04
2941,2011-02-23,9.3,9.9,9.3,9.8,9.63,4.28,66500,0.5,5.38
2942,2011-02-22,9.8,9.8,9.1,9.3,9.32,4.06,88900,-0.3,-3.13
2943,2011-02-21,10.6,10.6,9.6,9.6,9.63,4.19,280800,-0.7,-6.8
2944,2011-02-18,10.5,10.6,10.2,10.3,10.31,4.5,89000,-0.2,-1.9
2945,2011-02-17,10.9,10.9,10.5,10.5,10.55,4.59,91600,-0.3,-2.78
2946,2011-02-16,11.1,11.1,10.8,10.8,10.91,4.72,41900,-0.3,-2.7
2947,2011-02-15,11.0,11.3,10.8,11.1,11.02,4.85,92400,0.1,0.91
2948,2011-02-14,11.2,11.2,11.0,11.0,11.05,4.8100000000000005,69500,0.0,0.0
2949,2011-02-11,11.1,11.2,10.8,11.0,10.97,4.8100000000000005,73600,-0.1,-0.9
2950,2011-02-10,11.0,11.5,11.0,11.1,11.26,4.85,147000,-0.1,-0.89
2951,2011-02-09,11.4,11.7,11.2,11.2,11.4,4.89,73900,-0.2,-1.75
2952,2011-02-08,11.4,11.6,11.1,11.4,11.42,4.98,28600,0.3,2.7
2953,2011-01-28,11.2,11.5,11.1,11.1,11.28,4.85,307000,0.0,0.0
2954,2011-01-27,10.8,11.1,10.6,11.1,10.96,4.85,118700,0.4,3.74
2955,2011-01-26,10.5,10.7,10.5,10.7,10.59,4.67,38200,0.4,3.88
2956,2011-01-25,10.4,10.4,10.2,10.3,10.31,4.5,104700,-0.1,-0.96
2957,2011-01-24,10.6,10.6,10.4,10.4,10.49,4.54,161400,-0.2,-1.89
2958,2011-01-21,10.5,11.0,10.5,10.6,10.73,4.63,66500,-0.1,-0.93
2959,2011-01-20,11.0,11.2,10.7,10.7,10.84,4.67,55000,-0.3,-2.73
2960,2011-01-19,11.1,11.2,10.7,11.0,10.89,4.8100000000000005,50200,0.1,0.92
2961,2011-01-18,11.7,11.7,10.9,10.9,11.14,4.76,123800,-0.4,-3.54
2962,2011-01-17,11.2,11.6,11.0,11.3,11.36,4.94,138700,0.3,2.73
2963,2011-01-14,11.0,11.2,10.7,11.0,10.91,4.8100000000000005,151000,0.1,0.92
2964,2011-01-13,10.9,11.1,10.6,10.9,10.9,4.76,96000,0.3,2.83
2965,2011-01-12,10.8,10.9,10.5,10.6,10.66,4.63,96400,0.2,1.92
2966,2011-01-11,10.5,10.9,10.3,10.4,10.48,4.54,101100,-0.4,-3.7
2967,2011-01-10,11.0,11.0,10.8,10.8,10.86,4.72,146400,-0.4,-3.57
2968,2011-01-07,11.5,11.5,11.1,11.2,11.28,4.89,130000,-0.3,-2.61
2969,2011-01-06,11.3,11.5,11.2,11.5,11.35,5.02,135900,0.0,0.0
2970,2011-01-05,11.8,12.0,11.4,11.5,11.54,5.02,102200,-0.2,-1.71
2971,2011-01-04,12.1,12.1,11.7,11.7,11.86,5.11,66600,-0.1,-0.85
2972,2010-12-31,11.7,11.8,11.6,11.8,11.65,5.16,128300,0.2,1.72
2973,2010-12-30,11.6,11.9,11.5,11.6,11.6,5.07,174500,0.0,0.0
2974,2010-12-29,12.4,12.4,11.6,11.6,11.87,5.07,177800,-0.6,-4.92
2975,2010-12-28,11.7,12.3,11.5,12.2,12.05,5.33,223300,0.6,5.17
2976,2010-12-27,11.7,11.7,11.4,11.6,11.54,5.07,176200,0.2,1.75
2977,2010-12-24,11.6,11.7,11.1,11.4,11.44,4.98,216100,0.0,0.0
2978,2010-12-23,12.2,12.3,11.3,11.4,11.47,4.98,339100,-0.5,-4.2
2979,2010-12-22,12.3,12.4,11.7,11.9,12.03,5.2,237100,-0.4,-3.25
2980,2010-12-21,12.5,12.7,11.9,12.3,12.3,5.37,184600,-0.2,-1.6
2981,2010-12-20,12.8,13.2,11.8,12.5,12.61,5.46,164700,-0.2,-1.57
2982,2010-12-17,12.5,12.7,12.0,12.7,12.61,5.55,255800,0.9,7.63
2983,2010-12-16,12.0,12.7,11.8,11.8,11.93,5.16,519500,-0.6,-4.84
2984,2010-12-15,12.9,13.2,12.3,12.4,12.63,5.42,361000,-0.6,-4.62
2985,2010-12-14,13.9,13.9,13.0,13.0,13.13,5.68,507900,-0.9,-6.47
2986,2010-12-13,13.9,13.9,13.9,13.9,13.9,6.07,355800,0.8,6.11
2987,2010-12-10,12.7,13.1,12.7,13.1,13.02,5.72,499400,0.6,4.8
2988,2010-12-09,12.2,13.1,12.0,12.5,12.3,5.46,654400,-0.2,-1.57
2989,2010-12-08,13.0,13.4,12.7,12.7,12.8,5.55,372100,-0.6,-4.51
2990,2010-12-07,13.8,14.2,13.3,13.3,13.6,5.8100000000000005,449800,-0.5,-3.62
2991,2010-12-06,13.6,14.5,13.6,13.8,14.24,6.03,632000,0.2,1.47
2992,2010-12-03,13.4,13.6,13.4,13.6,13.6,5.94,653200,0.4,3.03
2993,2010-12-02,12.3,13.6,12.0,13.2,12.84,5.77,1024300,0.9,7.32
2994,2010-12-01,13.8,13.8,12.2,12.3,12.85,5.37,543400,-0.6,-4.65
2995,2010-11-30,12.8,12.9,12.1,12.9,12.89,5.64,417200,0.6,4.88
2996,2010-11-29,11.5,12.3,11.0,12.3,12.07,5.37,581800,0.8,6.96
2997,2010-11-26,11.2,11.5,11.2,11.5,11.48,5.02,809800,0.6,5.5
2998,2010-11-25,10.2,10.9,10.2,10.9,10.8,4.76,392300,0.9,9.0
2999,2010-11-24,9.8,10.5,9.8,10.0,10.23,4.37,369800,0.0,0.0
3000,2010-11-23,9.9,10.2,9.7,10.0,9.93,4.37,214500,0.3,3.09
3001,2010-11-22,9.9,9.9,9.5,9.7,9.6,4.24,145300,-0.4,-3.96
3002,2010-11-19,10.2,10.7,9.9,10.1,10.16,4.41,377100,0.0,0.0
3003,2010-11-18,9.7,10.1,9.7,10.1,10.01,4.41,154800,0.5,5.21
3004,2010-11-17,9.3,9.8,9.3,9.6,9.52,4.19,195500,0.2,2.13
3005,2010-11-16,9.5,9.5,9.2,9.4,9.25,4.11,273100,-0.1,-1.05
3006,2010-11-15,10.5,10.5,9.5,9.5,9.81,4.15,214100,-0.7,-6.86
3007,2010-11-12,10.5,10.6,10.2,10.2,10.24,4.46,390600,-0.6,-5.56
3008,2010-11-11,11.5,11.5,10.8,10.8,10.93,4.72,359300,-0.7,-6.09
3009,2010-11-10,11.9,11.9,11.5,11.5,11.62,5.02,101500,-0.2,-1.71
3010,2010-11-09,12.2,12.2,11.7,11.7,11.8,5.11,247300,-0.6,-4.88
3011,2010-11-08,12.5,12.7,12.2,12.3,12.39,5.37,208100,-0.6,-4.65
3012,2010-11-05,12.3,13.3,12.3,12.9,12.93,5.64,201700,0.5,4.03
3013,2010-11-04,12.5,12.8,12.2,12.4,12.51,5.42,230000,-0.1,-0.8
3014,2010-11-03,13.1,13.1,12.4,12.5,12.59,5.46,154300,-0.5,-3.85
3015,2010-11-02,13.3,13.3,12.8,13.0,12.91,5.68,113800,-0.2,-1.52
3016,2010-11-01,13.9,13.9,13.1,13.2,13.35,5.77,169500,-0.5,-3.65
3017,2010-10-29,13.6,14.0,13.3,13.7,13.6,5.99,133500,0.4,3.01
3018,2010-10-28,13.7,14.0,13.3,13.3,13.63,5.8100000000000005,246900,-0.5,-3.62
3019,2010-10-27,15.0,15.0,13.8,13.8,14.13,6.03,244200,-0.8,-5.48
3020,2010-10-26,14.0,14.6,13.8,14.6,14.55,6.38,371200,0.8,5.8
3021,2010-10-25,13.6,14.0,13.2,13.8,13.68,6.03,255000,0.4,2.99
3022,2010-10-22,13.7,13.7,13.1,13.4,13.43,5.85,249700,-0.3,-2.19
3023,2010-10-21,13.2,14.4,13.2,13.7,13.67,5.99,261900,0.0,0.0
3024,2010-10-20,13.8,13.9,13.5,13.7,13.59,5.99,530600,-0.7,-4.86
3025,2010-10-19,15.1,15.2,14.2,14.4,14.53,6.29,295300,-0.5,-3.36
3026,2010-10-18,14.8,15.3,14.8,14.9,15.1,6.51,267400,0.2,1.36
3027,2010-10-15,15.1,15.2,14.6,14.7,14.85,6.42,191500,-0.3,-2.0
3028,2010-10-14,14.9,15.6,14.8,15.0,15.2,6.55,383500,0.1,0.67
3029,2010-10-13,14.4,15.0,14.1,14.9,14.67,6.51,341500,0.3,2.05
3030,2010-10-12,15.4,15.4,14.5,14.6,14.68,6.38,229400,-0.5,-3.31
3031,2010-10-11,15.2,15.6,14.7,15.1,15.05,6.6,197200,-0.2,-1.31
3032,2010-10-08,15.5,16.1,15.2,15.3,15.5,6.68,385600,-0.4,-2.55
3033,2010-10-07,16.3,16.3,15.7,15.7,16.24,6.86,1055900,0.1,0.64
3034,2010-10-06,15.2,15.6,14.9,15.6,15.3,6.82,350600,0.6,4.0
3035,2010-10-05,14.1,15.3,14.0,15.0,14.61,6.55,541300,0.0,0.0
3036,2010-10-04,16.5,16.5,15.0,15.0,15.04,6.55,526900,-0.8,-5.06
3037,2010-10-01,17.0,17.1,15.6,15.8,16.14,6.9,478600,-0.9,-5.39
3038,2010-09-30,17.4,17.4,16.3,16.7,16.49,7.3,686600,-0.6,-3.47
3039,2010-09-29,18.5,18.5,17.3,17.3,17.5,7.5600000000000005,558100,-0.8,-4.42
3040,2010-09-28,18.5,19.1,18.0,18.1,18.45,7.91,542600,0.1,0.56
3041,2010-09-27,17.4,18.9,17.3,18.0,18.05,7.86,736100,-0.2,-1.1
3042,2010-09-24,18.9,19.5,18.2,18.2,18.43,7.95,824000,-1.2,-6.19
3043,2010-09-23,19.7,19.7,18.4,19.4,19.46,8.48,1346300,0.8,4.3
3044,2010-09-22,18.6,18.6,18.3,18.6,18.53,8.13,1432300,1.2,6.9
3045,2010-09-21,17.4,17.4,17.0,17.4,17.4,7.6,909000,1.1,6.75
3046,2010-09-20,16.3,16.3,16.3,16.3,16.3,7.12,95700,0.7,4.49
3047,2010-09-17,15.0,15.6,14.5,15.6,15.26,6.82,375300,0.9,6.12
3048,2010-09-16,15.0,15.0,14.4,14.7,14.58,6.42,79300,0.3,2.08
3049,2010-09-15,14.8,15.0,14.3,14.4,14.6,6.29,74700,-0.5,-3.36
3050,2010-09-14,15.0,15.5,14.6,14.9,14.9,6.51,96600,-0.3,-1.97
3051,2010-09-13,17.3,17.3,15.0,15.2,15.46,6.64,273500,-1.8,-10.59
3052,2010-09-01,16.0,17.0,15.6,17.0,16.42,7.43,215800,1.1,6.92
3053,2010-08-31,15.9,16.3,15.5,15.9,15.83,6.95,147800,0.8,5.3
3054,2010-08-30,15.0,15.1,14.8,15.1,15.0,6.6,60000,0.9,6.34
3055,2010-08-27,13.8,14.2,13.1,14.2,13.83,6.2,83900,0.7,5.19
3056,2010-08-26,13.8,13.8,12.5,13.5,13.35,5.9,74500,0.9,7.14
3057,2010-08-25,13.5,13.9,12.2,12.6,12.66,5.5,96500,-0.9,-6.67
3058,2010-08-24,14.5,14.5,13.1,13.5,13.51,5.9,48400,-1.0,-6.9
3059,2010-08-23,14.7,14.7,14.1,14.5,14.33,6.33,22700,-0.2,-1.36
3060,2010-08-20,15.0,15.1,14.0,14.7,14.73,6.42,68400,-0.4,-2.65
3061,2010-08-19,15.1,15.8,15.0,15.1,15.09,6.6,30700,-0.4,-2.58
3062,2010-08-18,15.5,15.5,15.2,15.5,15.34,6.77,36800,0.0,0.0
3063,2010-08-17,17.0,17.0,15.4,15.5,15.92,6.77,27800,-1.1,-6.63
3064,2010-08-16,15.1,16.6,15.1,16.6,16.45,7.25,56200,1.1,7.1
3065,2010-08-13,15.0,15.6,14.3,15.5,15.13,6.77,57400,1.2,8.39
3066,2010-08-12,15.8,15.8,14.3,14.3,14.59,6.25,118900,-1.8,-11.18
3067,2010-08-11,15.5,16.5,15.5,16.1,15.84,7.03,43900,0.7,4.55
3068,2010-08-10,16.0,16.0,15.0,15.4,15.58,6.73,76500,-1.1,-6.67
3069,2010-08-09,17.0,17.0,15.8,16.5,16.47,7.21,31300,-0.5,-2.94
3070,2010-08-06,17.6,17.6,16.8,17.0,17.05,7.43,125500,-0.4,-2.3
3071,2010-08-05,18.3,18.3,17.2,17.4,17.68,7.6,216900,-0.5,-2.79
3072,2010-08-04,16.5,18.0,16.0,17.9,16.68,7.82,131800,1.0,5.92
3073,2010-08-03,16.9,16.9,16.4,16.9,16.72,7.38,93600,0.0,0.0
3074,2010-08-02,16.9,17.0,16.1,16.9,16.75,7.38,49400,0.1,0.6
3075,2010-07-30,16.9,17.0,16.6,16.8,16.87,7.34,54900,-0.2,-1.18
3076,2010-07-29,16.6,17.3,16.4,17.0,17.0,7.43,45400,0.6,3.66
3077,2010-07-28,16.8,16.8,16.2,16.4,16.55,7.16,66100,-0.5,-2.96
3078,2010-07-27,16.9,17.0,16.6,16.9,16.77,7.38,85800,0.4,2.42
3079,2010-07-26,17.0,17.0,16.4,16.5,16.55,7.21,88000,-0.6,-3.51
3080,2010-07-23,17.3,17.3,16.5,17.1,16.88,7.47,134000,0.1,0.59
3081,2010-07-22,18.0,18.0,17.0,17.0,17.34,7.43,85500,-0.7,-3.95
3082,2010-07-21,18.3,18.3,17.5,17.7,17.75,7.73,84800,-0.6,-3.28
3083,2010-07-20,18.7,18.7,18.2,18.3,18.38,7.99,93200,-0.5,-2.66
3084,2010-07-19,20.0,20.0,18.5,18.8,18.81,8.21,165200,0.1,0.53
3085,2010-07-16,20.0,20.0,18.4,18.7,18.59,8.17,72980,0.2,1.08
3086,2010-07-15,18.0,18.6,18.0,18.5,18.21,8.08,105530,-1.5,-7.5
3087,2010-07-14,19.0,20.2,16.6,20.0,18.49,8.74,676700,1.7,9.29
3088,2010-07-13,18.2,19.0,18.2,18.3,18.41,7.99,29990,0.1,0.55
3089,2010-07-12,18.2,18.5,18.0,18.2,18.18,7.95,48100,0.2,1.11
3090,2010-07-09,17.5,18.0,17.5,18.0,17.83,7.86,67400,0.4,2.27
3091,2010-07-08,17.1,18.0,17.1,17.6,17.46,7.69,49500,-0.3,-1.68
3092,2010-07-07,17.8,18.2,17.3,17.9,17.67,7.82,73350,-0.5,-2.72
3093,2010-07-06,19.5,19.5,17.4,18.4,18.33,8.04,197610,-1.2,-6.12
3094,2010-07-05,18.5,19.7,18.5,19.6,19.33,8.56,346500,1.1,5.95
3095,2010-07-02,16.9,18.5,16.9,18.5,18.37,8.08,460832,1.5,8.82
3096,2010-07-01,16.5,17.1,16.5,17.0,16.94,7.43,74151,0.4,2.41
3097,2010-06-30,17.0,17.1,16.4,16.6,16.81,7.25,79400,-0.4,-2.35
3098,2010-06-29,17.2,18.9,16.9,17.0,17.08,7.43,167827,-0.2,-1.16
